,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
1368,فوتوشاپ (Photoshop),اسکچاپ (SketchUp),0.16247732573205495,0.0010365379632029023,0.0002591344908007256,0.001594896331738437,1.538676236044657,9.072057451976683e-05,1.000559250314811,0.41800742574257416
1369,اسکچاپ (SketchUp),فوتوشاپ (Photoshop),0.0010365379632029023,0.16247732573205495,0.0002591344908007256,0.25,1.5386762360446569,9.072057451976683e-05,1.1166968990239268,0.35045395590142664
1370,فوتوشاپ (Photoshop),استخدام,0.16247732573205495,0.0007774034724021767,0.0002591344908007256,0.001594896331738437,2.0515683147262096,0.00013282405359000654,1.0008187987584727,0.6120049504950495
1371,استخدام,فوتوشاپ (Photoshop),0.0007774034724021767,0.16247732573205495,0.0002591344908007256,0.33333333333333337,2.0515683147262096,0.00013282405359000654,1.2562840114019176,0.5129668049792532
1372,فوتوشاپ (Photoshop),تراکت,0.16247732573205495,0.001295672454003628,0.0005182689816014512,0.003189792663476874,2.4618819776714513,0.00030775158625025276,1.0019001813941435,0.7090037128712872
1373,تراکت,فوتوشاپ (Photoshop),0.001295672454003628,0.16247732573205495,0.0005182689816014512,0.39999999999999997,2.461881977671451,0.00030775158625025276,1.3958711237799082,0.5945770627919046
1374,فوتوشاپ (Photoshop),Wireframes,0.16247732573205495,0.0002591344908007256,0.0002591344908007256,0.001594896331738437,6.154704944178628,0.0002170310117304859,1.0013378956457955,1.0
1375,Wireframes,فوتوشاپ (Photoshop),0.0002591344908007256,0.16247732573205495,0.0002591344908007256,1.0,6.1547049441786275,0.0002170310117304859,inf,0.8377397615344739
1376,ادوبی این دیزاین (InDesign),فوتوشاپ (Photoshop),0.004923555325213786,0.16247732573205495,0.002591344908007256,0.5263157894736843,3.2393183916729624,0.0017913788056727019,1.768103423454551,0.6947135416666668
1377,فوتوشاپ (Photoshop),ادوبی این دیزاین (InDesign),0.16247732573205495,0.004923555325213786,0.002591344908007256,0.01594896331738437,3.239318391672962,0.0017913788056727019,1.0112041018007958,0.8254022277227723
1378,بنر وب,فوتوشاپ (Photoshop),0.001295672454003628,0.16247732573205495,0.0010365379632029023,0.7999999999999999,4.923763955342902,0.0008260205678517039,4.187613371339724,0.7979372080954853
1379,فوتوشاپ (Photoshop),بنر وب,0.16247732573205495,0.001295672454003628,0.0010365379632029023,0.006379585326953748,4.923763955342903,0.0008260205678517039,1.0051165543681215,0.9515006188118812
1380,هویت شرکت,فوتوشاپ (Photoshop),0.0005182689816014512,0.16247732573205495,0.0002591344908007256,0.5,3.0773524720893137,0.00017492753266024622,1.67504534853589,0.6753953850142598
1381,فوتوشاپ (Photoshop),هویت شرکت,0.16247732573205495,0.0005182689816014512,0.0002591344908007256,0.001594896331738437,3.077352472089314,0.00017492753266024622,1.001078347202134,0.8060024752475248
1382,طراحی مفهومی,فوتوشاپ (Photoshop),0.004405286343612335,0.16247732573205495,0.0010365379632029023,0.23529411764705882,1.4481658692185007,0.00032077881900882763,1.095221958658082,0.3108407079646017
1383,فوتوشاپ (Photoshop),طراحی مفهومی,0.16247732573205495,0.004405286343612335,0.0010365379632029023,0.006379585326953748,1.4481658692185007,0.00032077881900882763,1.001986975060281,0.36950804455445535
1384,فوتوشاپ (Photoshop),طراحی مهر,0.16247732573205495,0.0007774034724021767,0.0002591344908007256,0.001594896331738437,2.0515683147262096,0.00013282405359000654,1.0008187987584727,0.6120049504950495
1385,طراحی مهر,فوتوشاپ (Photoshop),0.0007774034724021767,0.16247732573205495,0.0002591344908007256,0.33333333333333337,2.0515683147262096,0.00013282405359000654,1.2562840114019176,0.5129668049792532
1386,فوتوشاپ (Photoshop),طراحی اینفوگرافیک,0.16247732573205495,0.0033687483804094327,0.0005182689816014512,0.003189792663476874,0.946877683719789,-2.9076246311664808e-05,0.9998204716247732,-0.06278091924024956
1387,طراحی اینفوگرافیک,فوتوشاپ (Photoshop),0.0033687483804094327,0.16247732573205495,0.0005182689816014512,0.15384615384615385,0.946877683719789,-2.9076246311664808e-05,0.9897995241348442,-0.05329230769230784
1388,فوتوشاپ (Photoshop),طراحی محصول,0.16247732573205495,0.0010365379632029023,0.0002591344908007256,0.001594896331738437,1.538676236044657,9.072057451976683e-05,1.000559250314811,0.41800742574257416
1389,طراحی محصول,فوتوشاپ (Photoshop),0.0010365379632029023,0.16247732573205495,0.0002591344908007256,0.25,1.5386762360446569,9.072057451976683e-05,1.1166968990239268,0.35045395590142664
1390,فوتوشاپ (Photoshop),طراحی ست اداری,0.16247732573205495,0.0007774034724021767,0.0002591344908007256,0.001594896331738437,2.0515683147262096,0.00013282405359000654,1.0008187987584727,0.6120049504950495
1391,طراحی ست اداری,فوتوشاپ (Photoshop),0.0007774034724021767,0.16247732573205495,0.0002591344908007256,0.33333333333333337,2.0515683147262096,0.00013282405359000654,1.2562840114019176,0.5129668049792532
1392,فوتوشاپ (Photoshop),User Interface - IA,0.16247732573205495,0.001813941435605079,0.0002591344908007256,0.001594896331738437,0.8792435634540898,-3.5589862690952245e-05,0.9997806049838269,-0.1408825093035621
1393,User Interface - IA,فوتوشاپ (Photoshop),0.001813941435605079,0.16247732573205495,0.0002591344908007256,0.14285714285714285,0.8792435634540896,-3.5589862690952245e-05,0.9771097866459358,-0.1209493382017345
1394,فوتوشاپ (Photoshop),طراحی جلد کتاب,0.16247732573205495,0.0015548069448043534,0.0007774034724021767,0.004784688995215311,3.077352472089314,0.0005247825979807386,1.0032454103294994,0.8060024752475248
1395,طراحی جلد کتاب,فوتوشاپ (Photoshop),0.0015548069448043534,0.16247732573205495,0.0007774034724021767,0.5,3.0773524720893137,0.0005247825979807386,1.67504534853589,0.6760965481443031
1396,فوتوشاپ (Photoshop),کتاب الکترونیک,0.16247732573205495,0.001295672454003628,0.0002591344908007256,0.001594896331738437,1.2309409888357257,4.8617095449527147e-05,1.0002997018711497,0.22400990099009893
1397,کتاب الکترونیک,فوتوشاپ (Photoshop),0.001295672454003628,0.16247732573205495,0.0002591344908007256,0.19999999999999998,1.2309409888357254,4.8617095449527147e-05,1.0469033428349312,0.18785677218474306
1398,نقاشی دیجیتال,فوتوشاپ (Photoshop),0.00233221041720653,0.16247732573205495,0.0005182689816014512,0.22222222222222224,1.367712209817473,0.00013933766996929403,1.0768148669159292,0.2694805194805195
1399,فوتوشاپ (Photoshop),نقاشی دیجیتال,0.16247732573205495,0.00233221041720653,0.0005182689816014512,0.003189792663476874,1.367712209817473,0.00013933766996929403,1.0008603265094584,0.32100866336633666
1400,طراحی کاور,فوتوشاپ (Photoshop),0.0010365379632029023,0.16247732573205495,0.0005182689816014512,0.5,3.0773524720893137,0.00034985506532049244,1.67504534853589,0.675745784695201
1401,فوتوشاپ (Photoshop),طراحی کاور,0.16247732573205495,0.0010365379632029023,0.0005182689816014512,0.003189792663476874,3.077352472089314,0.00034985506532049244,1.0021601451153148,0.8060024752475248
1402,فوتوشاپ (Photoshop),طراحی وبلاگ,0.16247732573205495,0.001813941435605079,0.0002591344908007256,0.001594896331738437,0.8792435634540898,-3.5589862690952245e-05,0.9997806049838269,-0.1408825093035621
1403,طراحی وبلاگ,فوتوشاپ (Photoshop),0.001813941435605079,0.16247732573205495,0.0002591344908007256,0.14285714285714285,0.8792435634540896,-3.5589862690952245e-05,0.9771097866459358,-0.1209493382017345
1404,فوتوشاپ (Photoshop),رزومه کاری,0.16247732573205495,0.0010365379632029023,0.0002591344908007256,0.001594896331738437,1.538676236044657,9.072057451976683e-05,1.000559250314811,0.41800742574257416
1405,رزومه کاری,فوتوشاپ (Photoshop),0.0010365379632029023,0.16247732573205495,0.0002591344908007256,0.25,1.5386762360446569,9.072057451976683e-05,1.1166968990239268,0.35045395590142664
1406,فوتوشاپ (Photoshop),طراحی بسته بندی,0.16247732573205495,0.0015548069448043534,0.0002591344908007256,0.001594896331738437,1.0257841573631048,6.5136163792874915e-06,1.0000401534274883,0.03001237623762382
1407,طراحی بسته بندی,فوتوشاپ (Photoshop),0.0015548069448043534,0.16247732573205495,0.0002591344908007256,0.16666666666666669,1.0257841573631048,6.5136163792874915e-06,1.0050272091215342,0.02517518816506623
1408,فوتوشاپ (Photoshop),طراحی صنعتی,0.16247732573205495,0.0010365379632029023,0.0002591344908007256,0.001594896331738437,1.538676236044657,9.072057451976683e-05,1.000559250314811,0.41800742574257416
1409,طراحی صنعتی,فوتوشاپ (Photoshop),0.0010365379632029023,0.16247732573205495,0.0002591344908007256,0.25,1.5386762360446569,9.072057451976683e-05,1.1166968990239268,0.35045395590142664
1410,فوتوشاپ (Photoshop),ادوبی فتوشاپ لایت روم,0.16247732573205495,0.0007774034724021767,0.0007774034724021767,0.004784688995215311,6.154704944178628,0.0006510930351914577,1.004026551318596,1.0
1411,ادوبی فتوشاپ لایت روم,فوتوشاپ (Photoshop),0.0007774034724021767,0.16247732573205495,0.0007774034724021767,1.0,6.1547049441786275,0.0006510930351914577,inf,0.8381742738589212
1412,فوتوشاپ (Photoshop),طراحی سربرگ,0.16247732573205495,0.0010365379632029023,0.0002591344908007256,0.001594896331738437,1.538676236044657,9.072057451976683e-05,1.000559250314811,0.41800742574257416
1413,طراحی سربرگ,فوتوشاپ (Photoshop),0.0010365379632029023,0.16247732573205495,0.0002591344908007256,0.25,1.5386762360446569,9.072057451976683e-05,1.1166968990239268,0.35045395590142664
1414,فوتوشاپ (Photoshop),طراحی کتاب الکترونیک,0.16247732573205495,0.0010365379632029023,0.0002591344908007256,0.001594896331738437,1.538676236044657,9.072057451976683e-05,1.000559250314811,0.41800742574257416
1415,طراحی کتاب الکترونیک,فوتوشاپ (Photoshop),0.0010365379632029023,0.16247732573205495,0.0002591344908007256,0.25,1.5386762360446569,9.072057451976683e-05,1.1166968990239268,0.35045395590142664
1416,فوتوشاپ (Photoshop),طراحی مجله,0.16247732573205495,0.0007774034724021767,0.0002591344908007256,0.001594896331738437,2.0515683147262096,0.00013282405359000654,1.0008187987584727,0.6120049504950495
1417,طراحی مجله,فوتوشاپ (Photoshop),0.0007774034724021767,0.16247732573205495,0.0002591344908007256,0.33333333333333337,2.0515683147262096,0.00013282405359000654,1.2562840114019176,0.5129668049792532
1418,فوتوشاپ (Photoshop),روتوش,0.16247732573205495,0.0005182689816014512,0.0005182689816014512,0.003189792663476874,6.154704944178628,0.0004340620234609718,1.0026800725576575,1.0
1419,روتوش,فوتوشاپ (Photoshop),0.0005182689816014512,0.16247732573205495,0.0005182689816014512,1.0,6.1547049441786275,0.0004340620234609718,inf,0.8379569613689396
1420,فوتوشاپ (Photoshop),فرمت و طرح بندی,0.16247732573205495,0.0002591344908007256,0.0002591344908007256,0.001594896331738437,6.154704944178628,0.0002170310117304859,1.0013378956457955,1.0
1421,فرمت و طرح بندی,فوتوشاپ (Photoshop),0.0002591344908007256,0.16247732573205495,0.0002591344908007256,1.0,6.1547049441786275,0.0002170310117304859,inf,0.8377397615344739
1422,فوتوشاپ (Photoshop),ادوبی آدیشن,0.16247732573205495,0.001295672454003628,0.0002591344908007256,0.001594896331738437,1.2309409888357257,4.8617095449527147e-05,1.0002997018711497,0.22400990099009893
1423,ادوبی آدیشن,فوتوشاپ (Photoshop),0.001295672454003628,0.16247732573205495,0.0002591344908007256,0.19999999999999998,1.2309409888357254,4.8617095449527147e-05,1.0469033428349312,0.18785677218474306
1424,فوتوشاپ (Photoshop),ادوبی کریتیو سوئیت,0.16247732573205495,0.0002591344908007256,0.0002591344908007256,0.001594896331738437,6.154704944178628,0.0002170310117304859,1.0013378956457955,1.0
1425,ادوبی کریتیو سوئیت,فوتوشاپ (Photoshop),0.0002591344908007256,0.16247732573205495,0.0002591344908007256,1.0,6.1547049441786275,0.0002170310117304859,inf,0.8377397615344739
1426,طراحی بروشور,طراحی پست و استوری اینستاگرام,0.024876911116869654,0.00881057268722467,0.0005182689816014512,0.020833333333333336,2.3645833333333335,0.00029908914797264363,1.012278564064111,0.5918150411905394
1427,طراحی پست و استوری اینستاگرام,طراحی بروشور,0.00881057268722467,0.024876911116869654,0.0005182689816014512,0.058823529411764705,2.3645833333333335,0.00029908914797264363,1.036068281938326,0.5822222222222222
1428,طراحی پوستر,طراحی پست و استوری اینستاگرام,0.021508162736460223,0.00881057268722467,0.0002591344908007256,0.012048192771084338,1.3674698795180722,6.96352596424857e-05,1.003277103255614,0.2746292372881355
1429,طراحی پست و استوری اینستاگرام,طراحی پوستر,0.00881057268722467,0.021508162736460223,0.0002591344908007256,0.029411764705882353,1.3674698795180722,6.96352596424857e-05,1.0081431050594047,0.27111111111111097
1430,طراحی بنر,طراحی پست و استوری اینستاگرام,0.037056232184503754,0.00881057268722467,0.0007774034724021767,0.02097902097902098,2.381118881118881,0.00045091684522593215,1.012429200755192,0.6023501973448152
1431,طراحی پست و استوری اینستاگرام,طراحی بنر,0.00881057268722467,0.037056232184503754,0.0007774034724021767,0.08823529411764705,2.3811188811188813,0.00045091684522593215,1.0561318743782864,0.5851851851851851
1432,ایلوستریتور (Adobe Illustrator),طراحی پست و استوری اینستاگرام,0.09484322363306556,0.00881057268722467,0.0007774034724021767,0.008196721311475409,0.9303278688524588,-5.8219643307652136e-05,0.9993810754723851,-0.0764145954521419
1433,طراحی پست و استوری اینستاگرام,ایلوستریتور (Adobe Illustrator),0.00881057268722467,0.09484322363306556,0.0007774034724021767,0.08823529411764705,0.9303278688524589,-5.8219643307652136e-05,0.9927525934347023,-0.07024793388429768
1434,طراحی کاتالوگ,طراحی پست و استوری اینستاگرام,0.005441824306815237,0.00881057268722467,0.0002591344908007256,0.04761904761904762,5.404761904761905,0.00021118890219442394,1.0407488986784141,0.8194372068785827
1435,طراحی پست و استوری اینستاگرام,طراحی کاتالوگ,0.00881057268722467,0.005441824306815237,0.0002591344908007256,0.029411764705882353,5.404761904761905,0.00021118890219442394,1.0246963022293418,0.8222222222222222
1436,وبلاگ,طراحی پست و استوری اینستاگرام,0.010883648613630474,0.00881057268722467,0.0002591344908007256,0.02380952380952381,2.7023809523809526,0.0001632433135881223,1.0153647791984528,0.6368876080691643
1437,طراحی پست و استوری اینستاگرام,وبلاگ,0.00881057268722467,0.010883648613630474,0.0002591344908007256,0.029411764705882353,2.7023809523809526,0.0001632433135881223,1.0190895741556534,0.6355555555555557
1438,تولید محتوا,طراحی پست و استوری اینستاگرام,0.0355014252396994,0.00881057268722467,0.0015548069448043534,0.043795620437956206,4.970802919708029,0.0012420190572299092,1.0365874163500017,0.8282285509582661
1439,طراحی پست و استوری اینستاگرام,تولید محتوا,0.00881057268722467,0.0355014252396994,0.0015548069448043534,0.1764705882352941,4.970802919708029,0.0012420190572299092,1.171176840780365,0.8059259259259257
1440,ویرایش عکس,طراحی پست و استوری اینستاگرام,0.00932884166882612,0.00881057268722467,0.0002591344908007256,0.02777777777777778,3.1527777777777777,0.00017694205318992276,1.0195091252359976,0.6892492806696312
1441,طراحی پست و استوری اینستاگرام,ویرایش عکس,0.00881057268722467,0.00932884166882612,0.0002591344908007256,0.029411764705882353,3.1527777777777777,0.00017694205318992276,1.0206914964624216,0.6888888888888889
1442,Instagram,طراحی پست و استوری اینستاگرام,0.0005182689816014512,0.00881057268722467,0.0002591344908007256,0.5,56.74999999999999,0.0002545682442667921,1.9823788546255507,0.9828882551205601
1443,طراحی پست و استوری اینستاگرام,Instagram,0.00881057268722467,0.0005182689816014512,0.0002591344908007256,0.029411764705882353,56.75,0.0002545682442667921,1.0297690562007742,0.9911111111111112
1444,طراحی پست و استوری اینستاگرام,طراحی گرافیک,0.00881057268722467,0.031096138896087068,0.001295672454003628,0.14705882352941177,4.729166666666667,0.0010216976619676185,1.1359562509494152,0.7955555555555556
1445,طراحی گرافیک,طراحی پست و استوری اینستاگرام,0.031096138896087068,0.00881057268722467,0.001295672454003628,0.04166666666666667,4.729166666666667,0.0010216976619676185,1.0342846198046352,0.8138539716501739
1446,دستیار مجازی,طراحی پست و استوری اینستاگرام,0.003109613889608707,0.00881057268722467,0.0002591344908007256,0.08333333333333334,9.458333333333334,0.00023173701159712464,1.0812975570684822,0.897062646217832
1447,طراحی پست و استوری اینستاگرام,دستیار مجازی,0.00881057268722467,0.003109613889608707,0.0002591344908007256,0.029411764705882353,9.458333333333334,0.00023173701159712464,1.027099185689494,0.9022222222222221
1448,مدیریت شبکه های اجتماعی,طراحی پست و استوری اینستاگرام,0.00233221041720653,0.00881057268722467,0.0007774034724021767,0.3333333333333333,37.83333333333333,0.000756855362999476,1.486784140969163,0.975844155844156
1449,طراحی پست و استوری اینستاگرام,مدیریت شبکه های اجتماعی,0.00881057268722467,0.00233221041720653,0.0007774034724021767,0.08823529411764705,37.83333333333333,0.000756855362999476,1.0942162853488702,0.9822222222222222
1450,طراحی پست و استوری اینستاگرام,تدوین ویدیو و کلیپ,0.00881057268722467,0.005700958797615963,0.0005182689816014512,0.058823529411764705,10.318181818181818,0.0004680402697281828,1.056442731277533,0.9111111111111111
1451,تدوین ویدیو و کلیپ,طراحی پست و استوری اینستاگرام,0.005700958797615963,0.00881057268722467,0.0005182689816014512,0.09090909090909091,10.318181818181818,0.0004680402697281828,1.090308370044053,0.9082616627573626
1452,Flash,طراحی پست و استوری اینستاگرام,0.021508162736460223,0.00881057268722467,0.0002591344908007256,0.012048192771084338,1.3674698795180722,6.96352596424857e-05,1.003277103255614,0.2746292372881355
1453,طراحی پست و استوری اینستاگرام,Flash,0.00881057268722467,0.021508162736460223,0.0002591344908007256,0.029411764705882353,1.3674698795180722,6.96352596424857e-05,1.0081431050594047,0.27111111111111097
1454,تولید ویدئو,طراحی پست و استوری اینستاگرام,0.006737496760818865,0.00881057268722467,0.0002591344908007256,0.038461538461538464,4.365384615384615,0.00019977328585959022,1.0308370044052864,0.7761544482128881
1455,طراحی پست و استوری اینستاگرام,تولید ویدئو,0.00881057268722467,0.006737496760818865,0.0002591344908007256,0.029411764705882353,4.365384615384615,0.00019977328585959022,1.0233613669737018,0.7777777777777778
1456,تبلیغات,طراحی پست و استوری اینستاگرام,0.009069707178025395,0.00881057268722467,0.0002591344908007256,0.028571428571428574,3.242857142857143,0.0001792251764568895,1.020342057527857,0.6979602510460251
1457,طراحی پست و استوری اینستاگرام,تبلیغات,0.00881057268722467,0.009069707178025395,0.0002591344908007256,0.029411764705882353,3.242857142857143,0.0001792251764568895,1.0209584835135497,0.6977777777777777
1458,نوشتن توضیحات محصول,طراحی پست و استوری اینستاگرام,0.0111427831044312,0.00881057268722467,0.0002591344908007256,0.023255813953488372,2.63953488372093,0.00016096019032115554,1.0147891755821272,0.6281446540880503
1459,طراحی پست و استوری اینستاگرام,نوشتن توضیحات محصول,0.00881057268722467,0.0111427831044312,0.0002591344908007256,0.029411764705882353,2.63953488372093,0.00016096019032115554,1.0188225871045256,0.6266666666666666
1460,مدیریت پیج اینستاگرام (ادمین),طراحی پست و استوری اینستاگرام,0.006219227779217414,0.00881057268722467,0.004146151852811609,0.6666666666666667,75.66666666666667,0.004091356894404407,2.9735682819383267,0.9929595827900913
1461,طراحی پست و استوری اینستاگرام,مدیریت پیج اینستاگرام (ادمین),0.00881057268722467,0.006219227779217414,0.004146151852811609,0.47058823529411764,75.66666666666667,0.004091356894404407,1.8771414586392559,0.9955555555555554
1462,فیلم‌برداری,طراحی پست و استوری اینستاگرام,0.0007774034724021767,0.00881057268722467,0.0002591344908007256,0.33333333333333337,37.833333333333336,0.0002522851209998253,1.4867841409691631,0.9743257261410788
1463,طراحی پست و استوری اینستاگرام,فیلم‌برداری,0.00881057268722467,0.0007774034724021767,0.0002591344908007256,0.029411764705882353,37.833333333333336,0.0002522851209998253,1.0295020691496461,0.9822222222222221
1464,طراحی اینفوگرافیک,طراحی پست و استوری اینستاگرام,0.0033687483804094327,0.00881057268722467,0.0002591344908007256,0.07692307692307693,8.73076923076923,0.0002294538883301579,1.0737885462555066,0.8884555382215288
1465,طراحی پست و استوری اینستاگرام,طراحی اینفوگرافیک,0.00881057268722467,0.0033687483804094327,0.0002591344908007256,0.029411764705882353,8.73076923076923,0.0002294538883301579,1.026832198638366,0.8933333333333333
1466,Software Architecture,طراحی پست و استوری اینستاگرام,0.002591344908007256,0.00881057268722467,0.0002591344908007256,0.09999999999999999,11.349999999999998,0.00023630325813105813,1.1013215859030838,0.9142634450506626
1467,طراحی پست و استوری اینستاگرام,Software Architecture,0.00881057268722467,0.002591344908007256,0.0002591344908007256,0.029411764705882353,11.35,0.00023630325813105813,1.02763315979175,0.9199999999999999
1468,تخصص ترجمه در معماری,طراحی پست و استوری اینستاگرام,0.0007774034724021767,0.00881057268722467,0.0002591344908007256,0.33333333333333337,37.833333333333336,0.0002522851209998253,1.4867841409691631,0.9743257261410788
1469,طراحی پست و استوری اینستاگرام,تخصص ترجمه در معماری,0.00881057268722467,0.0007774034724021767,0.0002591344908007256,0.029411764705882353,37.833333333333336,0.0002522851209998253,1.0295020691496461,0.9822222222222221
1470,فیلمبرداری,طراحی پست و استوری اینستاگرام,0.0007774034724021767,0.00881057268722467,0.0002591344908007256,0.33333333333333337,37.833333333333336,0.0002522851209998253,1.4867841409691631,0.9743257261410788
1471,طراحی پست و استوری اینستاگرام,فیلمبرداری,0.00881057268722467,0.0007774034724021767,0.0002591344908007256,0.029411764705882353,37.833333333333336,0.0002522851209998253,1.0295020691496461,0.9822222222222221
1472,طراحی کاور,طراحی پست و استوری اینستاگرام,0.0010365379632029023,0.00881057268722467,0.0002591344908007256,0.25,28.374999999999996,0.0002500019977328586,1.3215859030837005,0.9657587548638131
1473,طراحی پست و استوری اینستاگرام,طراحی کاور,0.00881057268722467,0.0010365379632029023,0.0002591344908007256,0.029411764705882353,28.375,0.0002500019977328586,1.0292350820985183,0.9733333333333333
1474,طراحی بروشور,طراحی کارت ویزیت,0.024876911116869654,0.020989893754858772,0.01684374190204716,0.6770833333333334,32.257587448559676,0.016321578180755,3.031773232243018,0.9937202314029313
1475,طراحی کارت ویزیت,طراحی بروشور,0.020989893754858772,0.024876911116869654,0.01684374190204716,0.802469135802469,32.25758744855967,0.016321578180755,4.936560637470845,0.989774809626583
1476,طراحی بروشور,طراحی پوستر,0.024876911116869654,0.021508162736460223,0.01891681782845297,0.7604166666666667,35.35479417670683,0.01838176117577088,4.084139842491298,0.9965052657636178
1477,طراحی پوستر,طراحی بروشور,0.021508162736460223,0.024876911116869654,0.01891681782845297,0.8795180722891567,35.35479417670683,0.01838176117577088,8.093521637729985,0.9930745008126307
1478,طراحی بروشور,طراحی بنر,0.024876911116869654,0.037056232184503754,0.00233221041720653,0.09375,2.5299388111888113,0.0014103658228265456,1.0625586403481337,0.6201612188856409
1479,طراحی بنر,طراحی بروشور,0.037056232184503754,0.024876911116869654,0.00233221041720653,0.06293706293706294,2.5299388111888117,0.0014103658228265456,1.0406164306737884,0.6280050233225691
1480,طراحی بروشور,ایلوستریتور (Adobe Illustrator),0.024876911116869654,0.09484322363306556,0.0020730759264058047,0.08333333333333334,0.8786429872495447,-0.0002863305179513589,0.9874437560366558,-0.1240689013035382
1481,ایلوستریتور (Adobe Illustrator),طراحی بروشور,0.09484322363306556,0.024876911116869654,0.0020730759264058047,0.02185792349726776,0.8786429872495447,-0.0002863305179513589,0.9969135489699043,-0.13238946845504224
1482,طراحی بروشور,طراحی کاتالوگ,0.024876911116869654,0.005441824306815237,0.004923555325213786,0.19791666666666669,36.36954365079366,0.004788179545619523,1.2399686346304641,0.9973145726394114
1483,طراحی کاتالوگ,طراحی بروشور,0.005441824306815237,0.024876911116869654,0.004923555325213786,0.9047619047619048,36.36954365079365,0.004788179545619523,10.23879243327287,0.9778256218973699
1484,طراحی بروشور,کورل دراو (CorelDraw),0.024876911116869654,0.004923555325213786,0.0002591344908007256,0.010416666666666668,2.1156798245614037,0.00013665164259639195,1.0055509335660997,0.5407919213393568
1485,کورل دراو (CorelDraw),طراحی بروشور,0.004923555325213786,0.024876911116869654,0.0002591344908007256,0.052631578947368425,2.1156798245614037,0.00013665164259639195,1.029296593821082,0.5299479166666666
1486,طراحی بروشور,طراحی گرافیک,0.024876911116869654,0.031096138896087068,0.0010365379632029023,0.04166666666666667,1.3399305555555558,0.00026296207980711105,1.0110301159345179,0.26016476215785284
1487,طراحی گرافیک,طراحی بروشور,0.031096138896087068,0.024876911116869654,0.0010365379632029023,0.03333333333333333,1.3399305555555556,0.00026296207980711105,1.0087480229825487,0.26183471516448253
1488,طراحی لوگو,طراحی بروشور,0.012697590049235553,0.024876911116869654,0.0005182689816014512,0.04081632653061225,1.640731292517007,0.00020239216254816972,1.0166176884100722,0.39553805774278217
1489,طراحی بروشور,طراحی لوگو,0.024876911116869654,0.012697590049235553,0.0005182689816014512,0.020833333333333336,1.640731292517007,0.00020239216254816972,1.008308844205036,0.40047834174860486
1490,طراحی بروشور,فرمت و چیدمان,0.024876911116869654,0.0007774034724021767,0.0005182689816014512,0.020833333333333336,26.798611111111114,0.0004989295845165564,1.0204826517728658,0.9872442200372044
1491,فرمت و چیدمان,طراحی بروشور,0.0007774034724021767,0.024876911116869654,0.0005182689816014512,0.6666666666666667,26.798611111111114,0.0004989295845165564,2.925369266649392,0.9634336099585064
1492,طراحی بروشور,تراکت,0.024876911116869654,0.001295672454003628,0.0007774034724021767,0.03125,24.11875,0.000745171143927352,1.0309205961765124,0.982992293382939
1493,تراکت,طراحی بروشور,0.001295672454003628,0.024876911116869654,0.0007774034724021767,0.6,24.11875,0.000745171143927352,2.437807722207826,0.9597820446289568
1494,ادوبی این دیزاین (InDesign),طراحی بروشور,0.004923555325213786,0.024876911116869654,0.0002591344908007256,0.052631578947368425,2.1156798245614037,0.00013665164259639195,1.029296593821082,0.5299479166666666
1495,طراحی بروشور,ادوبی این دیزاین (InDesign),0.024876911116869654,0.004923555325213786,0.0002591344908007256,0.010416666666666668,2.1156798245614037,0.00013665164259639195,1.0055509335660997,0.5407919213393568
1496,گرافیک رایانه‌ای,طراحی بروشور,0.00233221041720653,0.024876911116869654,0.0002591344908007256,0.11111111111111112,4.466435185185186,0.00020111629954604123,1.0970134749935216,0.7779220779220779
1497,طراحی بروشور,گرافیک رایانه‌ای,0.024876911116869654,0.00233221041720653,0.0002591344908007256,0.010416666666666668,4.466435185185186,0.00020111629954604123,1.008169555788928,0.7959075205952697
1498,طراحی مفهومی,طراحی بروشور,0.004405286343612335,0.024876911116869654,0.0005182689816014512,0.11764705882352941,4.729166666666667,0.00040867906478704737,1.1051395007342144,0.7920353982300885
1499,طراحی بروشور,طراحی مفهومی,0.024876911116869654,0.004405286343612335,0.0005182689816014512,0.020833333333333336,4.729166666666667,0.00040867906478704737,1.0167775799043959,0.8086633005580652
1500,طراحی بروشور,طراحی اینفوگرافیک,0.024876911116869654,0.0033687483804094327,0.0005182689816014512,0.020833333333333336,6.184294871794872,0.0004344649275669071,1.0178361718668159,0.8596864204092479
1501,طراحی اینفوگرافیک,طراحی بروشور,0.0033687483804094327,0.024876911116869654,0.0005182689816014512,0.15384615384615385,6.184294871794872,0.0004344649275669071,1.1524181959527904,0.8411336453458137
1502,پاورپوینت (Power Point),طراحی بروشور,0.0028504793988079814,0.024876911116869654,0.0002591344908007256,0.09090909090909091,3.654356060606061,0.0001882233681561114,1.0726353977714433,0.7284303534303534
1503,طراحی بروشور,پاورپوینت (Power Point),0.024876911116869654,0.0028504793988079814,0.0002591344908007256,0.010416666666666668,3.654356060606061,0.0001882233681561114,1.0076458313443624,0.7448844007440872
1504,طراحی کاور,طراحی بروشور,0.0010365379632029023,0.024876911116869654,0.0005182689816014512,0.5,20.098958333333336,0.0004924831188215915,1.9502461777662607,0.9512321660181583
1505,طراحی بروشور,طراحی کاور,0.024876911116869654,0.0010365379632029023,0.0005182689816014512,0.020833333333333336,20.098958333333336,0.0004924831188215915,1.0202180037822608,0.9744884400744087
